scientificName;genus;specificEpithet;speciesAuthor;collectorID;recordedBy;colNum_full;prefix;colNum;sufix;colDate;colDay;colMonth;colYear;detBy;detDate;detDay;detMonth;detYear;countryID;country;continent;locality;coordinateID;ddlong;ddlat;institute;herbarium_code;barcode;orig_BC;coll_surname;region;ORIG_recBy;globalID;childDataID;accSpeciesID;colNum_fullprefix;status;accepted_name;ipni_no
0;Orophea;palawanensis;0;0;Elmer, ADE;12645;;12645;;01/02/1911 - 28/02/1911;1;2;1911;Kessler, P.;10/05/0184 - 10/05/0184;10;5;184;0;Philippines;0;Philippine islands. Brooks point (Addison peak), Province of Palawan. Island of Palawan;0;117.777;8.808;0;0;P00389963;P00389963;Elmer;Palawan;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Miliusa;horsfieldii;0;0;Elmer, ADE;12677;;12677;;01/02/1911 - 28/02/1911;1;2;1911;Mols, J.B.;01/03/2004 - 31/03/2004;1;3;2004;0;Philippines;0;Philippine Islands. Brooks Point (Addison Peak), Province of Palawan. Island of Palawan.;0;117.753;8.802;0;0;P00160916;P00160916;Elmer;Palawan;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Dasymaschalon;clusiflorum;0;0;Elmer, ADE;12803;;12803;;01/03/1911 - 31/03/1911;1;3;1911;<NA>;<NA>;;;;0;Philippines;0;Philippine islands. Puerto Princesa (Mt. Pulgar), province of Palawan. Island of Palawan.;0;118.7350414;9.7376025;0;0;P02006249;P02006249;Elmer;Palawan;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Enicosanthum;grandifolium;0;0;Elmer, ADE;12854;;12854;;01/03/1911 - 31/03/1911;1;3;1911;Kessler, P.;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippine Islands. Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;0;118.7350414;9.7376025;0;0;P01986506;P01986506;Elmer;Palawan;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Orophea;palawanensis;0;0;Elmer, ADE;12858;;12858;;01/03/1911 - 31/03/1911;1;3;1911;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;0;118.7350414;9.7376025;0;0;P00389964;P00389964;Elmer;Palawan;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Artabotrys;rolfei;0;0;Elmer, ADE;12942;;12942;;01/04/1911 - 30/04/1911;1;4;1911;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine. Puerto Princesa (Mt. Pulgar), Province of Palawan. Island of Palawan.;0;118.60410690307617;9.791415797696828;0;0;P02029223;P02029223;Elmer;Palawan;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Mitrephora;lanotan;0;0;Elmer, ADE;13012;;13012;;01/04/1911 - 30/04/1911;1;4;1911;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;0;118.7350414;9.7376025;0;0;P01964939;P01964939;Elmer;Palawan;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Polyalthia;minutiflora;0;0;Elmer, ADE;13055;;13055;;01/04/1911 - 30/04/1911;1;4;1911;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan;0;118.7350414;9.7376025;0;0;P00372692;P00372692;Elmer;Palawan;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Orophea;cumingiana;0;0;Elmer, ADE;13099;;13099;;01/04/1911 - 30/04/1911;1;4;1911;Kessler, P.;08/03/1984 - 08/03/1984;8;3;1984;0;Philippines;0;Philippine Islands. Puerto Princesa (Mt. Pulgar), Provinve of Palawan, island of Palawan.;0;118.604;9.792;0;0;P00432326;P00432326;Elmer;Palawan;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Polyalthia;pulgarense;0;0;Elmer, ADE;13100;;13100;;01/04/1911 - 30/04/1911;1;4;1911;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Puerto Princesa (Mt. Pulgar). Province of Palawan. Island of Palawan.;0;118.603889;9.791944;0;0;P00411138;P00411138;Elmer;Palawan;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Meiogyne;mindorensis;0;0;Elmer, ADE;13125;;13125;;01/04/1911 - 30/04/1911;1;4;1911;Kessler, P.;01/11/2003 - 30/11/2003;1;11;2003;0;Philippines;0;Philippine Islands. Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;0;118.604;9.792;0;0;P00390637;P00390637;Elmer;Palawan;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;scandens;0;0;Elmer, ADE;13273;;13273;;01/07/1912 - 31/07/1912;1;7;1912;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao.;0;125.5322203;9.1232986;0;0;P00248456;P00248456;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Orophea;unguiculata;0;0;Elmer, ADE;13286;;13286;;01/07/1912 - 31/07/1912;1;7;1912;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta) Province of Agusa,. Island of Mindanao;0;125.532318;9.1231657;0;0;P00268546;P00268546;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Goniothalamus;epiphyticus;0;0;Elmer, ADE;13535;;13535;;01/08/1912 - 31/08/1912;1;8;1912;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine islands. Cabadbaran (Mt. Urdaneta), province of Agusan. Island of Mindanao;0;125.5322203;9.1232986;0;0;P00732402;P00732402;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Popowia;polyandra;0;0;Elmer, ADE;13544;;13544;;01/10/1912 - 31/10/1912;1;10;1912;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P01983245;P01983245;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Polyalthia;pinnatinervia;0;0;Elmer, ADE;13611;;13611;;01/08/1912 - 31/08/1912;1;8;1912;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), province of Agusan, island of Mindanao;0;125.532318;9.1231657;0;0;P00732347;P00732347;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Polyalthia;obliqua;0;0;Elmer, ADE;13621;;13621;;01/08/1912 - 31/08/1912;1;8;1912;Kessler, P.;01/11/2003 - 30/11/2003;1;11;2003;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao;0;125.5322203;9.1232986;0;0;P01983765;P01983765;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Cyathocalyx;apoensis;0;0;Elmer, ADE;13625;;13625;;01/08/1912 - 31/08/1912;1;8;1912;Kessler, P.;01/11/2003 - 30/11/2003;1;11;2003;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta). Province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P01981682;P01981682;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Polyalthia;jenkinsii;0;0;Elmer, ADE;13654;;13654;;01/08/1912 - 31/08/1912;1;8;1912;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), province of Agusan. Island of Mindanao.;0;125.5322203;9.1232986;0;0;P01983840;P01983840;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Phaeanthus;ebracteolatus;0;0;Elmer, ADE;13727;;13727;;01/09/1912 - 30/09/1912;1;9;1912;Kessler;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta). Province of Agusan. Island of Mandanao.;0;125.5322203;9.1232986;0;0;P00411106;P00411106;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Mitrephora;pictiflora;0;0;Elmer, ADE;13731;;13731;;01/09/1912 - 30/09/1912;1;9;1912;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta) Province of Agusan. Island of Mindanao.;0;125.5322203;9.1232986;0;0;P00379282;P00379282;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Goniothalamus;epiphyticus;0;0;Elmer, ADE;13830;;13830;;01/09/1912 - 30/09/1912;1;9;1912;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao.;0;125.5322203;9.1232986;0;0;P00432364;P00432364;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;leytensis;0;0;Elmer, ADE;13880;;13880;;01/09/1912 - 30/09/1912;1;9;1912;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta). Province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P00260021;P00260021;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Haplostichanthus;lanceolata;0;0;Elmer, ADE;13931;;13931;;01/09/1912 - 30/09/1912;1;9;1912;Kessler, P.;01/11/2003 - 30/11/2003;1;11;2003;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P00389901;P00389901;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Goniothalamus;elmeri;0;0;Elmer, ADE;13933;;13933;;01/09/1912 - 30/09/1912;1;9;1912;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P01988164;P01988164;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Friesodielsia;paucinervia;0;0;Elmer, ADE;13946;;13946;;01/09/1912 - 30/09/1912;1;9;1912;Kessler, P.;01/06/2004 - 30/06/2004;1;6;2004;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P00411198;P00411198;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Meiogyne;lusida;0;0;Elmer, ADE;13984;;13984;;01/10/1912 - 31/10/1912;1;10;1912;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao;0;125.5322203;9.1232986;0;0;P00601053;P00601053;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Mitrephora;aversa;0;0;Elmer, ADE;13985;;13985;;01/10/1912 - 31/10/1912;1;10;1912;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao;0;125.5322203;9.1232986;0;0;P00389915;P00389915;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Pseuduvaria;unguiculata;0;0;Elmer, ADE;13987;;13987;;01/10/1912 - 31/10/1912;1;10;1912;Kessler, P.;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta). Province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P00389826;P00389826;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Goniothalamus;mindanaensis;0;0;Elmer, ADE;14024;;14024;;01/10/1912 - 31/10/1912;1;10;1912;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta). Province of Agusan. Island of Mandanao.;0;125.532318;9.1231657;0;0;P00432366;P00432366;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Popowia;polyandra;0;0;Elmer, ADE;14035;;14035;;01/10/1912 - 31/10/1912;1;10;1912;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P01983242;P01983242;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Neouvaria;acuminatissima;0;0;Elmer, ADE;14184;;14184;;01/10/1912 - 31/10/1912;1;10;1912;van Setten, A.K.;01/01/1987 - 31/12/1987;1;1;1987;0;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta). Province of Agusan. island of Mindanao;0;125.5322203;9.1232986;0;0;P00267952;P00267952;Elmer;Agusan del Norte;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Artabotrys;stolonifer;0;0;Elmer, ADE;14610;;14610;;01/10/1915 - 31/10/1915;1;10;1915;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P00390635;P00390635;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Orophea;cumingiana;0;0;Elmer, ADE;14624;;14624;;01/10/1915 - 31/10/1915;1;10;1915;Kessler, P.;01/06/2004 - 30/06/2004;1;6;2004;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P01987500;P01987500;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Goniothalamus;elmeri;0;0;Elmer, ADE;14932;;14932;;01/11/1915 - 30/11/1915;1;11;1915;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P01988170;P01988170;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Haplostichanthus;lanceolata;0;0;Elmer, ADE;15166;;15166;;01/11/1915 - 30/11/1915;1;11;1915;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;0;124.0320966;12.7038417;0;0;P01986549;P01986549;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Phaeanthus;ebracteolatus;0;0;Elmer, ADE;15168;;15168;;01/03/1916 - 31/08/1916;1;3;1916;Mols, J.B.;01/07/1998 - 31/07/1998;1;7;1998;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Luzon.;0;124.055;12.766;0;0;P01960462;P01960462;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Phaeanthus;ebracteolatus;0;0;Elmer, ADE;15168;;15168;;01/11/1915 - 30/11/1915;1;11;1915;Mols, J.B.;01/07/1998 - 31/07/1998;1;7;1998;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;0;124.055;12.766;0;0;P01960461;P01960461;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Orophea;sp.;0;0;Elmer, ADE;15197;;15197;;01/11/1915 - 30/11/1915;1;11;1915;Kessler, P.;10/01/1986 - 10/01/1986;10;1;1986;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon.;0;124.0321;12.7038;0;0;P01987552;P01987552;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Friesodielsia;lagunensis;0;0;Elmer, ADE;15298;;15298;;01/11/1915 - 30/11/1915;1;11;1915;<NA>;<NA>;;;;0;Philippines;0;Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.057;12.766;0;0;P01986075;P01986075;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Meiogyne;virgata;0;0;Elmer, ADE;15321;;15321;;01/03/1916 - 31/08/1916;1;3;1916;Van Heusden, E.C.H.;01/01/1994 - 31/12/1994;1;1;1994;0;Philippines;0;Philippine Islands. Irosin (Mts Bulusan). Province of Sorsogon. Luzon;0;124.053;12.7689;0;0;P02007478;P02007478;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Meiogyne;mindorensis;0;0;Elmer, ADE;15399;;15399;;01/11/1915 - 30/11/1915;1;11;1915;Van Heusden, E.C.H.;01/01/1994 - 31/12/1994;1;1;1994;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon, island of Luzon.;0;124.0320966;12.7038417;0;0;P02007487;P02007487;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Neo-Uvaria;acuminatissima;0;0;Elmer, ADE;15403;;15403;;01/11/1915 - 30/11/1915;1;11;1915;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P00267953;P00267953;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Enicosanthum;grandifolium;0;0;Elmer, ADE;15467;;15467;;01/11/1915 - 30/11/1915;1;11;1915;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Sulusan), Province of Sorsogon, island of Luzon;0;124.0320966;12.7038417;0;0;P01986507;P01986507;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;cardinalis;0;0;Elmer, ADE;15550;;15550;;01/11/1915 - 30/11/1915;1;11;1915;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon.;0;124.055;12.766;0;0;P00260079;P00260079;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Meiogyne;virgata;0;0;Elmer, ADE;15555;;15555;;01/11/1915 - 30/11/1915;1;11;1915;van Heusden, E.C.H.;01/01/1994 - 31/12/1994;1;1;1994;0;Philippines;0;Philippine islands. Irosin (Mt. Bulusan). Province of Sorsogon. Island of Luzon.;0;124.057;12.767;0;0;P02007476;P02007476;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Friesodielsia;bakeri;0;0;Elmer, ADE;15902, 15902;;15902;;01/03/1916 - 31/08/1916;1;3;1916;<NA>, <NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Luzon;0;124.055;12.766;0, 0;0, 0;P01986104, P01986106;P01986104, P01986106;Elmer;;nan;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;elliptifolia;0;0;Elmer, ADE;16039;;16039;;01/05/1916 - 31/05/1916;1;5;1916;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;0;124.055;12.766;0;0;P00260048;P00260048;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Haplostichanthus;lanceolata;0;0;Elmer, ADE;16045;;16045;;01/05/1916 - 31/05/1916;1;5;1916;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon.;0;124.0320966;12.7038417;0;0;P01986548;P01986548;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Mitrephora;multifolia;0;0;Elmer, ADE;16152;;16152;;01/05/1916 - 31/05/1916;1;5;1916;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.056;12.767;0;0;P00389825;P00389825;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Orophea;corymbosa;0;0;Elmer, ADE;16208;;16208;;01/05/1916 - 31/05/1916;1;5;1916;Kessler, P.;06/03/1986 - 06/03/1986;6;3;1986;0;Philippines;0;Philippine islands. Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.057;12.766;0;0;P01987537;P01987537;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Orophea;cumingiana;0;0;Elmer, ADE;16312;;16312;;01/06/1916 - 30/06/1916;1;6;1916;Kessler, P.;08/03/1984 - 08/03/1984;8;3;1984;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P00432327;P00432327;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Anaxagorea;luzonensis;0;0;Elmer, ADE;16544;;16544;;01/07/1916 - 31/07/1916;1;7;1916;Maas, P.J.M. & Westra, L.Y.T.;01/01/1984 - 31/12/1984;1;1;1984;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P01960553;P01960553;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Orophea;cumingiana;0;0;Elmer, ADE;16688;;16688;;01/07/1916 - 31/07/1916;1;7;1916;Kessler, P.;08/03/1984 - 08/03/1984;8;3;1984;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P01987511;P01987511;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Orophea;glabra;0;0;Elmer, ADE;16690;;16690;;01/07/1916 - 31/07/1916;1;7;1916;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;0;124.055;12.769;0;0;P01987485;P01987485;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Fissistigma;latifolium;0;0;Elmer, ADE;16709;;16709;;01/06/1916 - 30/06/1916;1;6;1916;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;0;124.055;12.766;0;0;P00751033;P00751033;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;peninsula;0;0;Elmer, ADE;16852;;16852;;01/08/1916 - 31/08/1916;1;8;1916;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan). Province of Sorsogon. Island of Luzon;0;124.0320966;12.7038417;0;0;P00248489;P00248489;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Cananga;odorata;0;0;Elmer, ADE;17103;;17103;;01/08/1916 - 31/08/1916;1;8;1916;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P01952553;P01952553;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Mitrephora;sorsogonensis;0;0;Elmer, ADE;17178;;17178;;01/09/1916 - 30/09/1916;1;9;1916;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon.;0;124.0320966;12.7038417;0;0;P00379283;P00379283;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Phaeanthus;ebracteolatus;0;0;Elmer, ADE;17183;;17183;;01/09/1916 - 30/09/1916;1;9;1916;Mols, J.B.;01/07/1998 - 31/07/1998;1;7;1998;0;Philippines;0;Irosin (Mt. Bulusan). Province of Sorsogon. Island of Luzon;0;124.0320966;12.7038417;0;0;P01960463;P01960463;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Polyalthia;pacifica;0;0;Elmer, ADE;17357;;17357;;01/09/1916 - 30/09/1916;1;9;1916;Elmer, A.D.E.;<NA>;;;;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P00160924;P00160924;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Artabotrys;rolfei;0;0;Elmer, ADE;17363;;17363;;01/09/1916 - 30/09/1916;1;9;1916;<NA>;<NA>;;;;0;Philippines;0;Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.056;12.768;0;0;P02029221;P02029221;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;micrantha;0;0;Elmer, ADE;17399;;17399;;01/09/1916 - 30/09/1916;1;9;1916;Meade, C.;01/01/2000 - 31/12/2000;1;1;2000;0;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;0;124.055;12.766;0;0;P00260005;P00260005;Elmer;Sorsogon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;rufa;0;0;Elmer, ADE;17418;;17418;;01/03/1917 - 31/03/1917;1;3;1917;<NA>;<NA>;;;;0;Philippines;0;Philippine. Montalban, Province of Rizal, Luzon;0;121.246521;14.7430394;0;0;P00248479;P00248479;Elmer;Rizal;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
