scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;region;specificEpithet;orig_recby;orig_detby;to_check;to_check_det;country_iso3;status;accepted_name;ipni_no
0;Orophea;palawanensis;(Ridl.) Leonardía & Kessler;0;Elmer, ADE;12858;;12858;;01/03/1911 - 31/03/1911;1;3;1911;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;0;118.7350414;9.7376025;0;0;P00389964;P00389964;Elmer;Palawan;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;SYNONYM;Orophea creaghii;https://ipni.org/n/74251-1
0;Artabotrys;rolfei;(Blume) Blume;0;Elmer, ADE;12942;;12942;;01/04/1911 - 30/04/1911;1;4;1911;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine. Puerto Princesa (Mt. Pulgar), Province of Palawan. Island of Palawan.;0;118.60410690307617;9.791415797696828;0;0;P02029223;P02029223;Elmer;Palawan;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;SYNONYM;Artabotrys suaveolens;https://ipni.org/n/72456-1
0;Mitrephora;lanotan;(Blanco) Merr.;0;Elmer, ADE;13012;;13012;;01/04/1911 - 30/04/1911;1;4;1911;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;0;118.7350414;9.7376025;0;0;P01964939;P01964939;Elmer;Palawan;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1
0;Polyalthia;minutiflora;Elmer;0;Elmer, ADE;13055;;13055;;01/04/1911 - 30/04/1911;1;4;1911;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan;0;118.7350414;9.7376025;0;0;P00372692;P00372692;Elmer;Palawan;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;ACCEPTED;Polyalthia minutiflora;https://ipni.org/n/74660-1
0;Orophea;cumingiana;S.Vidal;0;Elmer, ADE;13099;;13099;;01/04/1911 - 30/04/1911;1;4;1911;Kessler, P;08/03/1984 - 08/03/1984;8;3;1984;PH;Philippines;0;Philippine Islands. Puerto Princesa (Mt. Pulgar), Provinve of Palawan, island of Palawan.;0;118.604;9.792;0;0;P00432326;P00432326;Elmer;Palawan;0;Elmer, A.D.E.;Kessler, P.;;;PHL;ACCEPTED;Orophea cumingiana;https://ipni.org/n/74213-1
0;Meiogyne;mindorensis;(Merr.) Heusden;0;Elmer, ADE;13125;;13125;;01/04/1911 - 30/04/1911;1;4;1911;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Philippine Islands. Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;0;118.604;9.792;0;0;P00390637;P00390637;Elmer;Palawan;0;Elmer, A.D.E.;Kessler, P.;;;PHL;ACCEPTED;Meiogyne mindorensis;https://ipni.org/n/977588-1
0;Uvaria;scandens;Miq.;0;Elmer, ADE;13273;;13273;;01/07/1912 - 31/07/1912;1;7;1912;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao.;0;125.5322203;9.1232986;0;0;P00248456;P00248456;Elmer;Agusan del Norte;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Uvaria monticola;https://ipni.org/n/75921-1
0;Orophea;unguiculata;(Elmer) Y.C.F.Su & R.M.K.Saunders;0;Elmer, ADE;13286;;13286;;01/07/1912 - 31/07/1912;1;7;1912;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta) Province of Agusa,. Island of Mindanao;0;125.532318;9.1231657;0;0;P00268546;P00268546;Elmer;Agusan del Norte;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;SYNONYM;Pseuduvaria unguiculata;https://ipni.org/n/74278-1
0;Goniothalamus;epiphyticus;Elmer;0;Elmer, ADE;13535;;13535;;01/08/1912 - 31/08/1912;1;8;1912;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine islands. Cabadbaran (Mt. Urdaneta), province of Agusan. Island of Mindanao;0;125.5322203;9.1232986;0;0;P00732402;P00732402;Elmer;Agusan del Norte;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;ACCEPTED;Goniothalamus epiphyticus;https://ipni.org/n/73187-1
0;Popowia;polyandra;(Blume) Endl. ex Walp.;0;Elmer, ADE;13544;;13544;;01/10/1912 - 31/10/1912;1;10;1912;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P01983245;P01983245;Elmer;Agusan del Norte;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Popowia pisocarpa;https://ipni.org/n/74884-1
0;Polyalthia;pinnatinervia;(Elmer) B.Xue & R.M.K.Saunders;0;Elmer, ADE;13611;;13611;;01/08/1912 - 31/08/1912;1;8;1912;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), province of Agusan, island of Mindanao;0;125.532318;9.1231657;0;0;P00732347;P00732347;Elmer;Agusan del Norte;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;SYNONYM;Monoon grandifolium;https://ipni.org/n/74695-1
0;Polyalthia;obliqua;Hook.f. & Thomson;0;Elmer, ADE;13621;;13621;;01/08/1912 - 31/08/1912;1;8;1912;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao;0;125.5322203;9.1232986;0;0;P01983765;P01983765;Elmer;Agusan del Norte;0;Elmer, A.D.E.;Kessler, P.;;;PHL;ACCEPTED;Polyalthia obliqua;https://ipni.org/n/74673-1
0;Cyathocalyx;apoensis;Elmer;0;Elmer, ADE;13625;;13625;;01/08/1912 - 31/08/1912;1;8;1912;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta). Province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P01981682;P01981682;Elmer;Agusan del Norte;0;Elmer, A.D.E.;Kessler, P.;;;PHL;SYNONYM;Drepananthus apoensis;https://ipni.org/n/72649-1
0;Polyalthia;jenkinsii;(Hook.f. & Thomson) Chaowasku;0;Elmer, ADE;13654;;13654;;01/08/1912 - 31/08/1912;1;8;1912;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), province of Agusan. Island of Mindanao.;0;125.5322203;9.1232986;0;0;P01983840;P01983840;Elmer;Agusan del Norte;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Huberantha jenkinsii;https://ipni.org/n/74608-1
0;Phaeanthus;ebracteolatus;(Roxb. ex G.Don) J.Sinclair;0;Elmer, ADE;13727;;13727;;01/09/1912 - 30/09/1912;1;9;1912;Kessler;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta). Province of Agusan. Island of Mandanao.;0;125.5322203;9.1232986;0;0;P00411106;P00411106;Elmer;Agusan del Norte;0;Elmer, A.D.E.;Kessler;;;PHL;SYNONYM;Phaeanthus ophthalmicus;https://ipni.org/n/74436-1
0;Mitrephora;pictiflora;Elmer;0;Elmer, ADE;13731;;13731;;01/09/1912 - 30/09/1912;1;9;1912;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta) Province of Agusan. Island of Mindanao.;0;125.5322203;9.1232986;0;0;P00379282;P00379282;Elmer;Agusan del Norte;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;ACCEPTED;Mitrephora pictiflora;https://ipni.org/n/74034-1
0;Goniothalamus;epiphyticus;Elmer;0;Elmer, ADE;13830;;13830;;01/09/1912 - 30/09/1912;1;9;1912;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao.;0;125.5322203;9.1232986;0;0;P00432364;P00432364;Elmer;Agusan del Norte;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;ACCEPTED;Goniothalamus epiphyticus;https://ipni.org/n/73187-1
0;Uvaria;leytensis;Teijsm. & Binn.;0;Elmer, ADE;13880;;13880;;01/09/1912 - 30/09/1912;1;9;1912;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta). Province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P00260021;P00260021;Elmer;Agusan del Norte;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;SYNONYM;Uvaria concava;https://ipni.org/n/75782-1
0;Haplostichanthus;lanceolata;S.Vidal;0;Elmer, ADE;13931;;13931;;01/09/1912 - 30/09/1912;1;9;1912;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P00389901;P00389901;Elmer;Agusan del Norte;0;Elmer, A.D.E.;Kessler, P.;;;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1
0;Goniothalamus;elmeri;Merr.;0;Elmer, ADE;13933;;13933;;01/09/1912 - 30/09/1912;1;9;1912;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P01988164;P01988164;Elmer;Agusan del Norte;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Goniothalamus elmeri;https://ipni.org/n/73186-1
0;Mitrephora;aversa;S.Vidal;0;Elmer, ADE;13985;;13985;;01/10/1912 - 31/10/1912;1;10;1912;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao;0;125.5322203;9.1232986;0;0;P00389915;P00389915;Elmer;Agusan del Norte;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;SYNONYM;Orophea cumingiana;https://ipni.org/n/73979-1
0;Pseuduvaria;unguiculata;(Elmer) Y.C.F.Su & R.M.K.Saunders;0;Elmer, ADE;13987;;13987;;01/10/1912 - 31/10/1912;1;10;1912;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta). Province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P00389826;P00389826;Elmer;Agusan del Norte;0;Elmer, A.D.E.;Kessler, P.;;;PHL;ACCEPTED;Pseuduvaria unguiculata;https://ipni.org/n/20002933-1
0;Popowia;polyandra;(Blume) Endl. ex Walp.;0;Elmer, ADE;14035;;14035;;01/10/1912 - 31/10/1912;1;10;1912;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao.;0;125.532318;9.1231657;0;0;P01983242;P01983242;Elmer;Agusan del Norte;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Popowia pisocarpa;https://ipni.org/n/74884-1
0;Orophea;cumingiana;S.Vidal;0;Elmer, ADE;14624;;14624;;01/10/1915 - 31/10/1915;1;10;1915;Kessler, P;01/06/2004 - 30/06/2004;1;6;2004;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P01987500;P01987500;Elmer;Sorsogon;0;Elmer, A.D.E.;Kessler, P.;;;PHL;ACCEPTED;Orophea cumingiana;https://ipni.org/n/74213-1
0;Goniothalamus;elmeri;Merr.;0;Elmer, ADE;14932;;14932;;01/11/1915 - 30/11/1915;1;11;1915;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P01988170;P01988170;Elmer;Sorsogon;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Goniothalamus elmeri;https://ipni.org/n/73186-1
0;Haplostichanthus;lanceolata;S.Vidal;0;Elmer, ADE;15166;;15166;;01/11/1915 - 30/11/1915;1;11;1915;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;0;124.0320966;12.7038417;0;0;P01986549;P01986549;Elmer;Sorsogon;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1
0;Phaeanthus;ebracteolatus;(Roxb. ex G.Don) J.Sinclair;0;Elmer, ADE;15168;;15168;;01/03/1916 - 31/08/1916;1;3;1916;Mols, JB;01/07/1998 - 31/07/1998;1;7;1998;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Luzon.;0;124.055;12.766;0;0;P01960462;P01960462;Elmer;Sorsogon;0;Elmer, A.D.E.;Mols, J.B.;;;PHL;SYNONYM;Phaeanthus ophthalmicus;https://ipni.org/n/74436-1
0;Phaeanthus;ebracteolatus;(Roxb. ex G.Don) J.Sinclair;0;Elmer, ADE;15168;;15168;;01/11/1915 - 30/11/1915;1;11;1915;Mols, JB;01/07/1998 - 31/07/1998;1;7;1998;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;0;124.055;12.766;0;0;P01960461;P01960461;Elmer;Sorsogon;0;Elmer, A.D.E.;Mols, J.B.;;;PHL;SYNONYM;Phaeanthus ophthalmicus;https://ipni.org/n/74436-1
0;Friesodielsia;lagunensis;(Elmer) Steenis;0;Elmer, ADE;15298;;15298;;01/11/1915 - 30/11/1915;1;11;1915;nan;<NA>;;;;PH;Philippines;0;Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.057;12.766;0;0;P01986075;P01986075;Elmer;Sorsogon;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Friesodielsia lagunensis;https://ipni.org/n/73119-1
0;Meiogyne;virgata;(Blume) Miq.;0;Elmer, ADE;15321;;15321;;01/03/1916 - 31/08/1916;1;3;1916;nan;01/01/1994 - 31/12/1994;1;1;1994;PH;Philippines;0;Philippine Islands. Irosin (Mts Bulusan). Province of Sorsogon. Luzon;0;124.053;12.7689;0;0;P02007478;P02007478;Elmer;Sorsogon;0;Elmer, A.D.E.;Van Heusden, E.C.H.;;;PHL;ACCEPTED;Meiogyne virgata;https://ipni.org/n/73818-1
0;Meiogyne;mindorensis;(Merr.) Heusden;0;Elmer, ADE;15399;;15399;;01/11/1915 - 30/11/1915;1;11;1915;nan;01/01/1994 - 31/12/1994;1;1;1994;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon, island of Luzon.;0;124.0320966;12.7038417;0;0;P02007487;P02007487;Elmer;Sorsogon;0;Elmer, A.D.E.;Van Heusden, E.C.H.;;;PHL;ACCEPTED;Meiogyne mindorensis;https://ipni.org/n/977588-1
0;Neo-Uvaria;acuminatissima;(Miq.) Airy Shaw;0;Elmer, ADE;15403;;15403;;01/11/1915 - 30/11/1915;1;11;1915;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P00267953;P00267953;Elmer;Sorsogon;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Neo-Uvaria acuminatissima;https://ipni.org/n/74172-1
0;Enicosanthum;grandifolium;(Elmer) B.Xue & R.M.K.Saunders;0;Elmer, ADE;15467;;15467;;01/11/1915 - 30/11/1915;1;11;1915;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Sulusan), Province of Sorsogon, island of Luzon;0;124.0320966;12.7038417;0;0;P01986507;P01986507;Elmer;Sorsogon;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Monoon grandifolium;https://ipni.org/n/72962-1
0;Uvaria;cardinalis;Roxb. ex Hornem.;0;Elmer, ADE;15550;;15550;;01/11/1915 - 30/11/1915;1;11;1915;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon.;0;124.055;12.766;0;0;P00260079;P00260079;Elmer;Sorsogon;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;SYNONYM;Uvaria grandiflora;https://ipni.org/n/75606-1
0;Meiogyne;virgata;(Blume) Miq.;0;Elmer, ADE;15555;;15555;;01/11/1915 - 30/11/1915;1;11;1915;nan;01/01/1994 - 31/12/1994;1;1;1994;PH;Philippines;0;Philippine islands. Irosin (Mt. Bulusan). Province of Sorsogon. Island of Luzon.;0;124.057;12.767;0;0;P02007476;P02007476;Elmer;Sorsogon;0;Elmer, A.D.E.;van Heusden, E.C.H.;;;PHL;ACCEPTED;Meiogyne virgata;https://ipni.org/n/73818-1
0;Friesodielsia;bakeri;(Merr.) Steenis;0;Elmer, ADE;15902, 15902;;15902;;01/03/1916 - 31/08/1916;1;3;1916;nan, nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Luzon;0;124.055;12.766;0, 0;0, 0;P01986104, P01986106;P01986104, P01986106;Elmer;;;;;;;PHL;ACCEPTED;Friesodielsia bakeri;https://ipni.org/n/73093-1
0;Uvaria;elliptifolia;Merr.;0;Elmer, ADE;16039;;16039;;01/05/1916 - 31/05/1916;1;5;1916;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;0;124.055;12.766;0;0;P00260048;P00260048;Elmer;Sorsogon;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Uvaria elliptifolia;https://ipni.org/n/75668-1
0;Haplostichanthus;lanceolata;S.Vidal;0;Elmer, ADE;16045;;16045;;01/05/1916 - 31/05/1916;1;5;1916;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon.;0;124.0320966;12.7038417;0;0;P01986548;P01986548;Elmer;Sorsogon;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1
0;Mitrephora;multifolia;Elmer ex Weeras. & R.M.K.Saunders;0;Elmer, ADE;16152;;16152;;01/05/1916 - 31/05/1916;1;5;1916;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.056;12.767;0;0;P00389825;P00389825;Elmer;Sorsogon;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;ACCEPTED;Mitrephora multifolia;https://ipni.org/n/77104839-1
0;Orophea;corymbosa;(Blume) Zoll.;0;Elmer, ADE;16208;;16208;;01/05/1916 - 31/05/1916;1;5;1916;Kessler, P;06/03/1986 - 06/03/1986;6;3;1986;PH;Philippines;0;Philippine islands. Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.057;12.766;0;0;P01987537;P01987537;Elmer;Sorsogon;0;Elmer, A.D.E.;Kessler, P.;;;PHL;ACCEPTED;Orophea corymbosa;https://ipni.org/n/74211-1
0;Orophea;cumingiana;S.Vidal;0;Elmer, ADE;16312;;16312;;01/06/1916 - 30/06/1916;1;6;1916;Kessler, P;08/03/1984 - 08/03/1984;8;3;1984;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P00432327;P00432327;Elmer;Sorsogon;0;Elmer, A.D.E.;Kessler, P.;;;PHL;ACCEPTED;Orophea cumingiana;https://ipni.org/n/74213-1
0;Anaxagorea;luzonensis;A.Gray;0;Elmer, ADE;16544;;16544;;01/07/1916 - 31/07/1916;1;7;1916;nan;01/01/1984 - 31/12/1984;1;1;1984;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P01960553;P01960553;Elmer;Sorsogon;0;Elmer, A.D.E.;Maas, P.J.M. & Westra, L.Y.T.;;;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1
0;Orophea;cumingiana;S.Vidal;0;Elmer, ADE;16688;;16688;;01/07/1916 - 31/07/1916;1;7;1916;Kessler, P;08/03/1984 - 08/03/1984;8;3;1984;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P01987511;P01987511;Elmer;Sorsogon;0;Elmer, A.D.E.;Kessler, P.;;;PHL;ACCEPTED;Orophea cumingiana;https://ipni.org/n/74213-1
0;Orophea;glabra;Merr.;0;Elmer, ADE;16690;;16690;;01/07/1916 - 31/07/1916;1;7;1916;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;0;124.055;12.769;0;0;P01987485;P01987485;Elmer;Sorsogon;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;ACCEPTED;Orophea glabra;https://ipni.org/n/74228-1
0;Fissistigma;latifolium;(Dunal) Merr.;0;Elmer, ADE;16709;;16709;;01/06/1916 - 30/06/1916;1;6;1916;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;0;124.055;12.766;0;0;P00751033;P00751033;Elmer;Sorsogon;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Fissistigma latifolium;https://ipni.org/n/73030-1
0;Uvaria;peninsula;Elmer;0;Elmer, ADE;16852;;16852;;01/08/1916 - 31/08/1916;1;8;1916;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan). Province of Sorsogon. Island of Luzon;0;124.0320966;12.7038417;0;0;P00248489;P00248489;Elmer;Sorsogon;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;ACCEPTED;Uvaria peninsula;https://ipni.org/n/75886-1
0;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Elmer, ADE;17103;;17103;;01/08/1916 - 31/08/1916;1;8;1916;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P01952553;P01952553;Elmer;Sorsogon;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1
0;Mitrephora;sorsogonensis;Elmer ex Weeras. & R.M.K.Saunders;0;Elmer, ADE;17178;;17178;;01/09/1916 - 30/09/1916;1;9;1916;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon.;0;124.0320966;12.7038417;0;0;P00379283;P00379283;Elmer;Sorsogon;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;ACCEPTED;Mitrephora sorsogonensis;https://ipni.org/n/77104840-1
0;Phaeanthus;ebracteolatus;(Roxb. ex G.Don) J.Sinclair;0;Elmer, ADE;17183;;17183;;01/09/1916 - 30/09/1916;1;9;1916;Mols, JB;01/07/1998 - 31/07/1998;1;7;1998;PH;Philippines;0;Irosin (Mt. Bulusan). Province of Sorsogon. Island of Luzon;0;124.0320966;12.7038417;0;0;P01960463;P01960463;Elmer;Sorsogon;0;Elmer, A.D.E.;Mols, J.B.;;;PHL;SYNONYM;Phaeanthus ophthalmicus;https://ipni.org/n/74436-1
0;Polyalthia;pacifica;J.Sinclair;0;Elmer, ADE;17357;;17357;;01/09/1916 - 30/09/1916;1;9;1916;Elmer, ADE;<NA>;;;;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon;0;124.055;12.766;0;0;P00160924;P00160924;Elmer;Sorsogon;0;Elmer, A.D.E.;Elmer, A.D.E.;;;PHL;SYNONYM;Miliusa vidalii;https://ipni.org/n/74683-1
0;Artabotrys;rolfei;(Blume) Blume;0;Elmer, ADE;17363;;17363;;01/09/1916 - 30/09/1916;1;9;1916;nan;<NA>;;;;PH;Philippines;0;Irosin (Mt. Bulusan), Province of Sorsogon. Island of Luzon;0;124.056;12.768;0;0;P02029221;P02029221;Elmer;Sorsogon;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Artabotrys suaveolens;https://ipni.org/n/72456-1
0;Uvaria;micrantha;(A.DC.) Hook.f. & Thomson;0;Elmer, ADE;17399;;17399;;01/09/1916 - 30/09/1916;1;9;1916;Meade, C;01/01/2000 - 31/12/2000;1;1;2000;PH;Philippines;0;Philippine Islands. Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;0;124.055;12.766;0;0;P00260005;P00260005;Elmer;Sorsogon;0;Elmer, A.D.E.;Meade, C.;;;PHL;ACCEPTED;Uvaria micrantha;https://ipni.org/n/75821-1
0;Uvaria;rufa;(Hook.f. & Thomson) Merr.;0;Elmer, ADE;17418;;17418;;01/03/1917 - 31/03/1917;1;3;1917;nan;<NA>;;;;PH;Philippines;0;Philippine. Montalban, Province of Rizal, Luzon;0;121.246521;14.7430394;0;0;P00248479;P00248479;Elmer;Rizal;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1
0;Orophea;cumingiana;S.Vidal;0;Elmer, ADE;17601;;17601;;01/06/1917 - 31/07/1917;1;6;1917;nan;<NA>;;;;PH;Philippines;0;Philippine islands. Los Baños (Mt. Maquiling), Province of Laguna, Luzon;0;121.199;14.134;0;0;P01987512;P01987512;Elmer;Laguna;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Orophea cumingiana;https://ipni.org/n/74213-1
0;Uvaria;scandens;Miq.;0;Elmer, ADE;17640;;17640;;01/06/1917 - 31/07/1917;1;6;1917;nan;<NA>;;;;PH;Philippines;0;Philippine Island. Los Baños (Mt. Maquiling), Province of Laguna. Island of Luzon;0;121.199;14.134;0;0;P00248455;P00248455;Elmer;Laguna;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Uvaria monticola;https://ipni.org/n/75921-1
0;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Elmer, ADE;17669;;17669;;01/06/1917 - 31/07/1917;1;6;1917;nan;<NA>;;;;PH;Philippines;0;Philippine Island. Los Baños (Mt. Maquiling), Province of Laguna. Island of Luzon;0;121.199;14.134;0;0;P01952555;P01952555;Elmer;Laguna;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1
0;Anaxagorea;luzonensis;A.Gray;0;Elmer, ADE;17739;;17739;;01/06/1917 - 31/07/1917;1;6;1917;nan;01/01/1984 - 31/12/1984;1;1;1984;PH;Philippines;0;Philippine islands. Los Baños (Mt. Maquiling), Province of Laguna. Island of Luzon.;0;121.199;14.134;0;0;P01960554;P01960554;Elmer;Laguna;0;Elmer, A.D.E.;Maas, P.J.M. et Westra, L.Y.T.;;;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1
