recorded_by;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41
;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Pedro Fiaschi;Fiaschi, P;;;;;;;;;;
;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;C. F. P. Martius;Martius, CFP ;;;;;
-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;A. Saint-Hilaire;Saint, A -Hilaire;-Hilaire;-Hilaire;-Hilaire;-Hilaire;-Hilaire;-Hilaire;-Hilaire;-Hilaire;-Hilaire
;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;Sobral, M;;;;;;;;;;;;;;;;;;;;;
;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;;;;;;;;;;;;;;;;;;;;;;;
;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G.;Costa, G;;;;;;;;;;;;;;;;;;
;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;Jardim, JG;;;;;;;;;;;;;;;;;;;;;;;
;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;Thomas, W;;;;;;;;;;;;;;;;;;;;;
;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;;;;;;;;;;;;;;;;;;;;;;;;
;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;Noblick, LR;;;;;;;;;;;;;;;;;;;;;;;
;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;;;;;;;;;;;;;;;;;;;;;;;
;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;;;;;;;;;;;;;;;;;;;;;;;
;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;;;;;;;;;;;;;;;;;;;;;;;
;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;;;;;;;;;;;;;;;;;;;;;;;
;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;;;;;;;;;;;;;;;;;;;;;;;
;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;Lopes, JC;;;;;;;;;;;;;;;;;;;;;;;
, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;Lorenzi, H , G. Siqueira, E.L. Jacques;, G. Siqueira, E.L. Jacques;, G. Siqueira, E.L. Jacques;, G. Siqueira, E.L. Jacques;, G. Siqueira, E.L. Jacques;, G. Siqueira, E.L. Jacques;, G. Siqueira, E.L. Jacques;, G. Siqueira, E.L. Jacques;, G. Siqueira, E.L. Jacques;, G. Siqueira, E.L. Jacques
;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, JA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, J.A.;Lombardi, JA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, GS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, DA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, JC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, JC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, JC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, JC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, J.C.;Lopes, JC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.
Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.
Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.;Lobão, A.
;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, PJM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, PJM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, PJM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, DA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, GS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C;;;;;;;;;;;;;;;;;;
;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, G.S.;Siqueira, GS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C;;;;;;;;;;;;;;;;;;
;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C;;;;;;;;;;;;;;;;;;
;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C;;;;;;;;;;;;;;;;;;
;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C;;;;;;;;;;;;;;;;;;
;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C;;;;;;;;;;;;;;;;;;
;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C;;;;;;;;;;;;;;;;;;
;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C;;;;;;;;;;;;;;;;;;
;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C;;;;;;;;;;;;;;;;;;
;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C;;;;;;;;;;;;;;;;;;
;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C.;Rocini, C;;;;;;;;;;;;;;;;;;
;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, DA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, PJM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, P.J.M.;Maas, PJM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, DA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, DA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, D.A.;Folli, DA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.;Saint-Hilaire, A. F. C. P.
;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;Ilheos;;;;;;;;;;;;;;;;;;;;
;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;;;;;;;;;;;;;;;;;;;;;;;
;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;;;;;;;;;;;;;;;;;;;;;;;
Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R;Mello-Silva, R
;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;;;;;;;;;;;;;;;;;;;;;;;
;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;;;;;;;;;;;;;;;;;;;;;;;;
;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;Thomas, WW;;;;;;;;;;;;;;;;;;;;;;;
;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;;;;;;;;;;;;;;;;;;;;;;;
;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;Kallunki, JA;;;;;;;;;;;;;;;;;;;;;;;
;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;;;;;;;;;;;;;;;;;;;;;;;
;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;Pirani, JR;;;;;;;;;;;;;;;;;;;;;;;
;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;Carvalho, AM de;;;;;;;;;;;;;;;;;;;;;;;;
