gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2514051635	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1760949	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Enicosanthum	Enicosanthum grandifolium		SPECIES	Monoon grandifolium (Elmer) B.Xue & R.M.K.Saunders	Monoon grandifolium (Elmer) B.Xue & R.M.K.Saunders	(Elmer) B.Xue & R.M.K.Saunders	PH	Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.	Luzon	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	12.701388	124.038611							1915-11-01T00:00:00	1	11	1915	10921254	3155229	PRESERVED_SPECIMEN		Botany	L.1760949	Elmer, ADE  15467 	Nurmawati S	2017-08-01T00:00:00	CC0_1_0	Naturalis Biodiversity Center	Elmer ADE			2023-01-24T16:49:45.408Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051531	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1759982	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Polyalthia			GENUS	Polyalthia Blume	Polyalthia  Blume	Blume	PH	Mt. Cleopatra Ranges, So. Calabayog. Brgy. Tanabag. Puerto Princessa.		PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	10.123333	118.983667							1996-07-03T00:00:00	3	7	1996	3156263		PRESERVED_SPECIMEN		Botany	L.1759982	Reynoso, EJ; et al. PPI 24431 			CC0_1_0	Naturalis Biodiversity Center	Reynoso EJ; et al.			2023-01-24T16:41:20.866Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051519	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1759974	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Polyalthia			GENUS	Polyalthia Blume	Polyalthia  Blume	Blume	PH	Paluan, Mindoro	Mindoro	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	13.416	120.4623							1921-04-01T00:00:00	1	4	1921	3156263		PRESERVED_SPECIMEN		Botany	L.1759974	Ramos, M BS 39752 			CC0_1_0	Naturalis Biodiversity Center	Ramos M			2023-01-24T16:49:44.219Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051506	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1762430	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Mitrephora			GENUS	Mitrephora (Blume) Hook.f. & Thomson	Mitrephora		PH	Isl.: LuzonProv.: QuezonLoc.; Quezon National park, Atimonan	Luzon	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	14.0	121.916667							1996-03-18T00:00:00	18	3	1996	3155023		PRESERVED_SPECIMEN		Botany	L.1762430	Castro, M; Barbon, EB; Garcia, HG PPI 22280 	Kessler PJA	2000-10-01T00:00:00	CC0_1_0	Naturalis Biodiversity Center	Castro M; Barbon EB; Garcia HG			2023-01-24T16:41:21.143Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051485	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1759979	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Polyalthia			GENUS	Polyalthia Blume	Polyalthia  Blume	Blume	PH	Taytay, Bambanan, Mt. Capoas	Palawan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	10.825	119.517778							1993-06-06T00:00:00	6	6	1993	3156263		PRESERVED_SPECIMEN		Botany	L.1759979	Reynoso, EJ; Alvarez, RJ; Fuentes, RE PPI 11143 	Kessler PJA		CC0_1_0	Naturalis Biodiversity Center	Reynoso EJ; Alvarez RJ; Fuentes RE			2023-01-24T16:41:20.865Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051460	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1760339	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Desmos	Desmos chinensis		SPECIES	Desmos chinensis Lour.	Desmos chinensis Lour.	Lour.	PH	Philippines: Palawan: On ridge above camp two towards Cleopatra Needle by rock overhang.	Palawan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	10.116667	118.966667							1998-01-21T00:00:00	21	1	1998	3155130	3155130	PRESERVED_SPECIMEN		Botany	L.1760339	Argent, GCG; et al. PPI 25407 			CC0_1_0	Naturalis Biodiversity Center	Argent GCG; et al.			2023-01-24T16:49:43.356Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051455	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1759063	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Popowia	Popowia pisocarpa		SPECIES	Popowia pisocarpa (Blume) Endl.	Popowia pisocarpa (Blume) Endl.	(Blume) Endl.	PH	Isl. SamarProv: SamarLoc: Mt. Sohoton Natural Bridge National Park, Basey	Samar	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	11.616667	125.416667							1992-02-02T00:00:00	2	2	1992	7854106	7854106	PRESERVED_SPECIMEN		Botany	L.1759063	Barbon, EB; Garcia, HG; Sagcal, E PPI 5831 	Kessler PJA	2000-10-01T00:00:00	CC0_1_0	Naturalis Biodiversity Center	Barbon EB; Garcia HG; Sagcal E			2023-01-24T16:41:20.823Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051423	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1762423	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Mitrephora			GENUS	Mitrephora (Blume) Hook.f. & Thomson	Mitrephora		PH	Philippines, Negros Island, Province, Negros Occidental, Canlaon National Park, Brgy. Minuyan.	Negros	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	10.4318	123.1418							1992-03-19T00:00:00	19	3	1992	3155023		PRESERVED_SPECIMEN		Botany	L.1762423	Stone, BC; et al. PPI 6177 			CC0_1_0	Naturalis Biodiversity Center	Stone BC; et al.			2023-01-24T16:41:21.120Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051404	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1758787	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Phaeanthus	Phaeanthus ophthalmicus		SPECIES	Phaeanthus ebracteolatus (C.Presl) Merr.	Phaeanthus ebracteolatus (C.Presl) Merr.	(C.Presl) Merr.	PH	Luzon, Cagayan, Claveria, Brgy. Kilkiling, Taggat Watershed Area.	Luzon	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	18.6	121.033333							1995-07-28T00:00:00	28	7	1995	3155538	3155535	PRESERVED_SPECIMEN		Botany	L.1758787	Garcia, HG; Fuentes, RE; Romero, EM PPI 18125 	Mols JB	2000-08-01T00:00:00	CC0_1_0	Naturalis Biodiversity Center	Garcia HG; Fuentes RE; Romero EM			2023-01-24T16:49:44.560Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051401	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1759975	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Enicosanthum	Enicosanthum mindanaense		SPECIES	Monoon mindanaense (Elmer) B.Xue & R.M.K.Saunders	Monoon mindanaense (Elmer) B.Xue & R.M.K.Saunders	(Elmer) B.Xue & R.M.K.Saunders	PH	Philippines, Palawan, Pto. Princesa, Irawan River Valley at Irawan River below Tatanarom, northern lower slopes of Mt. Beaufort.9.50 N; 118.40 E; 200 m alt.	Palawan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	9.833333	118.666667							1995-03-28T00:00:00	28	3	1995	10992271	3155249	PRESERVED_SPECIMEN		Botany	L.1759975	Soejarto, DD; et al.  9139 	Nurmawati S	2017-08-01T00:00:00	CC0_1_0	Naturalis Biodiversity Center	Soejarto DD; et al.			2023-01-24T16:41:20.893Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
